"","alcohol_by_volume"
"4781",14.0914161224516
"4782",46.1934952739242
"4783",42.9122514418051
"4784",53.2830474632179
"4785",17.3796236585858
"4786",55.2406331442922
"4787",13.9193269003396
"4788",74.7115705332137
"4789",17.5610646361755
"4790",38.8304304081476
"4791",35.0338748555089
"4792",36.5833333013523
"4793",42.8772107792224
"4794",35.685864284368
"4795",17.071702637707
"4796",14.4037794382017
"4797",16.2221941042181
"4798",14.1254036846233
"4799",17.2070283223233
"4800",17.6026079117892
"4801",17.1866601514799
"4802",34.9311981823116
"4803",16.1225781189895
"4804",13.8435751936873
"4805",27.0545366682158
"4806",45.061049383706
"4807",35.5303786962927
"4808",17.6471217462322
"4809",17.1798250851462
"4810",58.6700472272307
"4811",41.7805192196409
"4812",14.9287597003866
"4813",18.3311391781024
"4814",42.2103243322018
"4815",16.7408315039931
"4816",17.5340170992666
"4817",17.9790269102932
"4818",36.1060982057864
"4819",33.9944179562169
"4820",59.012646609252
"4821",16.1682427544624
"4822",60.2402817881424
"4823",16.5221617540575
"4824",39.192738153953
"4825",39.1030142252091
"4826",13.5966675317663
"4827",19.284131279453
"4828",36.3961227767308
"4829",78.5453253996061
"4830",36.8135110943973
"4831",37.5214805014577
"4832",14.9238727291987
"4833",50.0662574914715
"4834",33.6177988533363
"4835",23.7493204580975
"4836",16.574521949568
"4837",14.5012453602288
"4838",44.3788670632752
"4839",74.2880480783744
"4840",26.2750488758612
"4841",19.5976782282969
"4842",53.0749972423137
"4843",28.8707034779997
"4844",14.5590493566924
"4845",17.0637340593831
"4846",37.7680029831962
"4847",17.454218493962
"4848",38.746261242199
"4849",32.7107352588278
"4850",34.825530204208
"4851",14.1279125556262
"4852",15.257751763055
"4853",17.9768925014465
"4854",16.5292708336646
"4855",52.7832849742174
"4856",45.1810712504138
"4857",13.5449233093648
"4858",38.8919977334445
"4859",17.1810684431373
"4860",16.6149411271278
"4861",16.7163197947822
"4862",17.7945203860531
"4863",13.7632677194398
"4864",-0.648655202556427
"4865",18.6108068145582
"4866",39.8442913655607
"4867",33.2987296890959
"4868",12.5689212691849
"4869",40.9528420537436
"4870",14.6112843479527
"4871",44.1626972817154
"4872",17.8795637012687
"4873",38.1957635749271
"4874",33.4593690602507
"4875",16.7383491702166
"4876",37.5032059804023
"4877",70.1669856949183
"4878",17.108329409418
"4879",63.5561111253315
"4880",22.8510596441684
"4881",71.0399639870181
"4882",47.5427494566535
"4883",19.0078977323588
"4884",13.6674523774463
"4885",15.639732040365
"4886",12.4533360349822
"4887",41.9056389592646
"4888",17.2797405942152
"4889",16.5509859305299
"4890",36.0322293533783
"4891",45.2659899333863
"4892",33.2500281370866
"4893",19.6649885180852
"4894",37.7075165767124
"4895",39.7541358108029
"4896",69.2627060120505
"4897",51.5725420336129
"4898",55.285631913765
"4899",31.1261536498251
"4900",15.0838546273051
"4901",16.7718069991159
"4902",36.4841115404551
"4903",12.3781234172574
"4904",16.168789672724
"4905",32.4849445074853
"4906",75.9696979227454
"4907",72.4900008909967
"4908",17.2491929535147
"4909",18.3459526108015
"4910",14.8243512424082
"4911",15.4116514470509
"4912",16.000821987101
"4913",19.3687140127529
"4914",17.1450848050148
"4915",13.8189224744977
"4916",12.9486956973393
"4917",35.5123876093299
"4918",17.3795965892325
"4919",18.6689308645458
"4920",15.7640131076679
"4921",12.5119477456984
"4922",14.9283702177926
"4923",69.1877972377253
"4924",37.1152778737818
"4925",35.1578239912113
"4926",72.8163163191727
"4927",56.4333038344915
"4928",13.0597059427397
"4929",17.1100662421976
"4930",62.1742455447922
"4931",45.9433123621977
"4932",49.9529788770055
"4933",19.3912949108168
"4934",14.4679363644456
"4935",19.4180314500473
"4936",38.4369713768819
"4937",38.2420063944549
"4938",47.1613479673967
"4939",15.1782647829656
"4940",49.8459674404963
"4941",47.4956966148345
"4942",14.2313440409745
"4943",41.2155292110363
"4944",49.7274461259764
"4945",36.7119546038535
"4946",19.5571870073589
"4947",17.9907627234036
"4948",16.0135456660116
"4949",58.8608665612196
"4950",70.3300217884651
"4951",21.2567522382977
"4952",11.2174960073367
"4953",40.9464111353799
"4954",16.4510453610183
"4955",40.6826664183078
"4956",16.8509894139934
"4957",60.089905254279
"4958",28.1552922761971
"4959",14.0636949308679
"4960",57.7003101647543
"4961",14.5640551424025
"4962",37.3020978405783
"4963",15.0698667748846
"4964",16.1847111988314
"4965",15.0628528622215
"4966",16.6904165613181
"4967",46.4277197188894
"4968",19.1893930809596
"4969",41.0893050222932
"4970",16.4230227264215
"4971",18.9132194233183
"4972",22.7129892742286
"4973",18.0318499968623
"4974",17.7183078767412
"4975",35.9637430983281
"4976",16.4408842826173
"4977",15.3200090911291
"4978",16.4474021827764
"4979",35.3030033214425
"4980",29.6793447419029
"4981",49.4050437228769
"4982",18.1419642763585
"4983",37.8479170507501
"4984",14.9553088096753
"4985",13.3475883655621
"4986",17.1292115379936
"4987",28.4119325760433
"4988",15.5565618791858
"4989",15.0776001390393
"4990",14.593009174127
"4991",15.3599771065393
"4992",58.6496843961214
"4993",16.1659052228042
"4994",16.8397906146672
"4995",39.497732222368
"4996",49.0270943035561
"4997",41.9312919894484
"4998",49.2941966215853
"4999",14.2573650493935
"5000",47.5528328707159
